id,id,id,id,id,id,id,id,id,id,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017,trans1.2018
40042050,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Incidence Ratio,99.84083551,87.70224291,105.5414026,99.24254275,99.45199627,90.85876459,83.65897905,97.80025723,90.43175055,91.8013835,99.68815753,107.8754408,95.78667499,97.68241981,99.01831411,97.71464977,95.11542211,88.90759355,91.99136334,102.9860619,94.45954035,95.64691652,94.92769122,97.49364473,94.28482879
40042051,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SIR (Lower 95% CI),85.71193432,74.00850622,91.24714415,84.84381773,84.85600963,77.67641022,71.4516404,84.17902036,77.1208379,78.12785591,85.76753793,92.89009655,82.23149529,84.00588858,85.83347671,84.31386572,81.65523426,76.25738266,79.37548232,89.73855611,81.79070911,82.49634458,81.87600615,84.72330176,81.70021774
40042052,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SIR (Upper 95% CI),115.6338967,103.1951818,121.4397428,115.3846548,115.8379366,105.6372287,97.35376964,112.9978577,105.3803183,107.1794627,115.2244554,124.5900324,110.9384394,112.9509246,113.6553522,112.6401034,110.1610062,103.0567731,106.0426119,117.6384278,108.5348383,110.2978838,109.4684893,111.6454068,108.2591774
41042000,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,0,Number of registrations: Under 5,3,2,3,3,1,7,4,2,1,3,1,2,1,1,1,4,1,2,2,5,1,1,1,4,0
41042001,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,1,Number of registrations: 5..,2,3,2,3,3,0,2,3,4,3,3,0,1,2,6,1,1,4,4,2,6,1,1,3,2
41042002,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,2,Number of registrations: 10-14,1,2,0,2,1,3,1,1,3,1,1,3,1,2,0,3,1,2,1,1,1,1,1,1,4
41042003,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,3,Number of registrations: 15-19,1,0,2,1,2,4,0,2,2,2,1,2,1,3,0,5,0,1,0,3,2,1,1,2,0
41042004,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,4,Number of registrations: 20-24,1,0,3,1,2,2,2,4,2,1,1,5,1,0,1,0,3,1,2,2,2,0,4,3,3
41042005,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,5,Number of registrations: 25-29,2,1,4,2,1,3,3,2,3,2,0,2,1,4,2,4,5,3,3,6,1,3,2,1,3
41042006,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,6,Number of registrations: 30-34,2,3,7,2,4,2,2,5,3,6,2,2,5,1,2,4,3,3,2,3,4,5,1,5,3
41042007,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,7,Number of registrations: 35-39,5,4,10,7,4,2,2,2,4,1,6,4,5,5,3,1,2,7,2,2,3,6,7,0,6
41042008,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,8,Number of registrations: 40-44,5,6,7,6,3,4,7,5,6,5,6,6,3,4,4,3,6,10,3,4,3,3,6,0,4
41042009,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,9,Number of registrations: 45-49,7,4,8,7,6,5,15,6,3,3,8,7,7,15,8,8,9,7,9,9,7,6,6,6,3
41042010,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,10,Number of registrations: 50-54,13,6,12,3,5,8,4,9,5,6,13,8,9,13,11,10,9,9,12,14,12,6,5,12,4
41042011,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,11,Number of registrations: 55-59,10,13,9,12,10,10,8,15,8,12,12,8,13,9,11,8,5,9,12,11,16,13,8,16,13
41042012,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,12,Number of registrations: 60-64,6,10,13,12,12,9,9,9,13,14,12,15,9,12,15,10,9,7,13,10,15,10,10,10,12
41042013,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,13,Number of registrations: 65-69,16,12,12,10,9,8,9,19,9,14,12,14,13,12,17,12,18,11,13,21,9,19,13,12,12
41042014,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,14,Number of registrations: 70-74,7,9,8,9,9,12,13,10,11,9,9,9,13,10,9,9,10,8,13,13,17,9,10,11,7
41042015,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,15,Number of registrations: 75-79,5,7,2,7,6,9,12,3,8,9,14,12,13,3,8,13,7,10,11,13,10,10,8,18,16
41042016,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,16,Number of registrations: 80x4,2,2,3,0,2,6,1,2,3,5,7,3,5,3,4,3,7,5,3,4,4,8,9,11,6
41042017,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,17,Number of registrations: 85x9,0,0,3,1,2,2,1,1,0,1,2,2,2,2,2,2,3,1,6,1,5,1,2,3,2
41042018,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,18,Number of registrations: 90+,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,3,2,0,1,3,3
41042019,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of registrations: All Ages,88,84,108,88,82,96,95,101,88,97,111,104,104,102,105,100,99,100,112,127,120,103,96,121,103
41042020,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,20,Incidence rate: Under 5,3.74176811,2.535111291,3.893120855,3.98861914,1.355160451,9.696768206,5.685856432,2.926543752,1.50520802,4.607941018,1.540760828,3.069744597,1.52295087,1.488671212,1.453044855,5.756306754,1.438745414,2.87484368,2.851846571,7.160451395,1.437773177,1.433424595,1.446131598,5.883131591,0
41042021,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,21,Incidence rate: 5..,2.458996238,3.711171864,2.487376564,3.730925643,3.782672837,0,2.593865508,3.994301463,5.418071979,4.129273798,4.19205187,0,1.449065353,2.977165143,9.136313802,1.536239899,1.541639688,6.154793045,6.046954602,2.959061386,8.794430194,1.4537842,1.421403494,4.199034222,2.798455253
41042022,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,22,Incidence rate: 10-14,1.249000799,2.513920837,0,2.520478891,1.246168033,3.731111249,1.248299192,1.249984375,3.768796874,1.27572174,1.281065847,3.904318176,1.32620718,2.679528403,0,4.110377333,1.388869599,2.838933129,1.471735323,1.516323219,1.533601202,1.535225755,1.524855139,1.489602574,5.813362013
41042023,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,23,Incidence rate: 15-19,1.34603995,0,2.667982872,1.313059692,2.587589919,5.165222557,0,2.543234995,2.52576278,2.50372429,1.25718165,2.521718299,1.256786648,3.740275284,0,6.230840166,0,1.266736759,0,3.961494276,2.679600204,1.360470178,1.385617293,2.86516532,0
41042024,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,24,Incidence rate: 20-24,1.135267072,0,3.786874692,1.342966882,2.806820574,2.835230575,2.811753128,5.418438948,2.630402188,1.288012468,1.278216632,6.320233596,1.263375993,0,1.234674602,0,3.653457389,1.189852934,2.331056668,2.342825682,2.351972717,0,4.697151178,3.566376205,3.5991506
41042025,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,25,Incidence rate: 25-29,2.078159582,1.068718606,4.361812333,2.267676539,1.18913134,3.780099039,4.017516371,2.786097374,4.358754559,2.983427063,0,2.869069991,1.390491817,5.319644116,2.573240868,5.107056676,6.376249745,3.81034636,3.800691726,7.505723114,1.233958539,3.614283649,2.339591741,1.130275561,3.355779771
41042026,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,26,Incidence rate: 30-34,2.094789212,3.129563947,7.378440198,2.129471891,4.310669986,2.196957214,2.271823706,5.771472764,3.567097096,7.368020336,2.556465941,2.646517844,6.888001102,1.422778687,2.886752692,5.703286519,4.170141785,4.056082095,2.636366033,3.880782366,5.166089787,6.404590811,1.262546556,6.230840166,3.655282492
41042027,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,27,Incidence rate: 35-39,5.861458565,4.571585311,11.21289932,7.707892882,4.366430879,2.171764885,2.161811598,2.168679925,4.364906155,1.097887664,6.649230906,4.51926336,5.714351021,5.830631807,3.599323327,1.240340846,2.555453337,9.191297155,2.751637224,2.831938604,4.242501379,8.330787815,9.454732093,0,7.602346591
41042028,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,28,Incidence rate: 40-44,6.477858679,7.741535921,8.901662067,7.449899426,3.663093116,4.75980818,8.170220713,5.735984123,6.74414945,5.547296248,6.576711863,6.482631949,3.240790753,4.320820956,4.322782143,3.265377205,6.647904802,11.16532497,3.440801018,4.742033384,3.70365798,3.837200379,7.954711178,0,5.643340858
41042029,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,29,Incidence rate: 45-49,8.920151897,4.999062676,9.902705914,9.044628783,7.84118977,6.558409192,19.6001568,7.714561234,3.772493492,3.716689173,9.660785663,8.259294656,8.105322881,16.95604992,8.881093263,8.755129959,9.67835597,7.485830392,9.688670714,9.757261028,7.680828652,6.720354835,6.812607866,6.973095473,3.593718181
41042030,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,30,Incidence rate: 50-54,19.40211632,8.917292116,17.51569114,4.109589041,6.65158973,10.46997081,5.122622783,11.37929727,6.581978543,8.005550515,17.43398554,10.67933948,11.84257273,16.65044316,13.83456377,12.22957355,10.74960585,10.49171155,13.68691189,15.69154898,13.27830215,6.542575812,5.45214651,13.12666134,4.406111276
41042031,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,31,Incidence rate: 55-59,15.6174353,20.39087744,14.2675967,19.12685889,15.88562351,15.70697075,12.51760288,22.97829317,11.44050224,16.64285813,16.32208923,10.62543996,17.06753492,12.292563,15.17555356,11.05506806,6.877389893,12.16528568,15.82320209,14.23303358,20.15443335,15.9713008,9.605340569,18.73953221,14.95215311
41042032,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,32,Incidence rate: 60-64,10.15572106,16.97562301,22.23438462,20.65582236,20.44467161,15.23512882,15.29129925,15.40990343,22.3782965,24.01413403,20.26342452,25.13025851,14.72609464,18.20195064,21.96386213,14.3346569,12.57703434,9.6374926,18.61584065,14.47848497,21.76499608,14.44001617,14.17595192,13.82265533,16.26148467
41042033,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,33,Incidence rate: 65-69,31.07339147,23.35493665,23.53633422,19.44995527,17.49237138,15.65833513,17.55652225,36.85813498,17.48999184,26.89514735,22.82670725,26.66260379,24.93669915,22.99908004,32.24643867,22.26716892,32.94048752,19.53992362,21.38122728,33.27523372,13.9725517,28.76173176,19.38620299,18.56837805,18.72980693
41042034,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,34,Incidence rate: 70-74,16.52736459,21.69877281,19.3479733,22.13151035,22.08426374,29.40527825,31.63478853,24.29189137,26.2605042,21.28112364,21.22641509,20.96240742,29.96979966,22.98586369,20.33071293,19.95521164,22.04634141,17.69011344,28.67857931,28.31627096,36.10798411,18.85132588,20.34919214,20.548457,12.55335174
41042035,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,35,Incidence rate: 75-79,20.82292187,27.60470069,7.560293339,25.19798416,20.90373829,30.05108685,40.7761052,10.10577377,27.0498732,30.19931548,46.55803126,39.27215604,42.04806417,9.38379731,24.53460913,39.3426747,20.64835846,28.97207092,31.52765835,36.55895835,27.50880282,27.39876158,21.98950001,49.27591776,43.19187993
41042036,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,36,Incidence rate: 80x4,13.14924392,12.85512277,19.36358355,0,13.67801942,42.39084358,6.555227794,12.30769231,17.42868762,27.98611889,37.26575809,16.05651895,26.27016235,15.68053523,20.52229234,15.04588996,34.14467587,23.57934449,13.55258403,17.5315568,17.12915382,33.32083802,36.70622782,44.38347321,23.74732843
41042037,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,37,Incidence rate: 85x9,0,0,46.97776386,15.09661836,29.03600465,28.75629044,14.14427157,14.0016802,0,14.45922499,29.26115582,26.43055372,24.37538087,22.77126267,21.61461148,20.28603307,30.12653143,9.781864423,57.79790001,9.416195857,45.17119884,8.844078889,16.91904238,24.1662639,15.52312946
41042038,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,38,Incidence rate: 90+,0,0,0,0,0,0,0,38.5653683,0,0,36.15328995,0,33.8066261,34.53038674,34.98950315,0,0,0,24.82621648,70.0280112,43.95604396,0,20.14910336,58.59375,57.55947813
41042039,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Incidence),7.537996212,7.221439422,9.322319186,7.62625129,7.129077158,8.373529181,8.32209121,8.839071145,7.705273296,8.500867614,9.708737864,9.06642815,9.046325887,8.81669571,9.023579903,8.546709047,8.419713356,8.449585548,9.446797241,10.70112598,10.08854379,8.613919927,7.973044466,9.993830255,8.47623609
41042040,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,40,Crude Rate (Lower 95% CI) (Incidence),6.045693386,5.7601029,7.647279118,6.116476539,5.66996663,6.78258552,6.733068755,7.199568618,6.179854499,6.893630972,7.986821295,7.407928793,7.391503787,7.188961687,7.380394367,6.953943601,6.843127545,6.874920046,7.778463625,8.921046574,8.3644054,7.030960631,6.458191615,8.292615349,6.918578621
41042041,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,41,Crude Rate (Upper 95% CI) (Incidence),9.287022161,8.940633386,11.25520801,9.395754886,8.849064494,10.22551231,10.17332495,10.74027271,9.493112207,10.37033757,11.69182475,10.9854952,10.96113794,10.70286703,10.92359364,10.39508819,10.2506989,10.27695999,11.36695184,12.73230965,12.06342544,10.44688309,9.736451929,11.9413519,10.2799014
41042042,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,42,EASR (Incidence),8.961867612,8.711714424,10.78854943,8.845658345,8.522353149,10.15074757,9.792432693,10.29953272,8.752130107,9.87674106,11.70046413,10.40792838,10.83341304,9.825596617,10.39879509,9.457800471,9.427294816,9.178405435,10.63565707,11.75878742,11.19716728,9.214842037,8.703141081,10.98356995,9.350911449
41042044,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,44,EASR (Lower 95% CI) (Incidence),7.142302905,6.904464102,8.764235347,7.045342893,6.718118928,8.1428034,7.877805055,8.285107169,6.98446445,7.966203065,9.520356396,8.456780059,8.76885021,7.925387931,8.424014139,7.662942651,7.631628646,7.444993372,8.705095256,9.730684848,9.232285304,7.506339328,7.022054205,9.065776131,7.588097992
41042045,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,45,EASR (Upper 95% CI) (Incidence),10.98479336,10.72588913,13.02004911,10.84772874,10.53794347,12.37665423,11.91220688,12.52987506,10.7161941,11.98955654,14.10197417,12.558574,13.11295935,11.92693753,12.57840832,11.43868746,11.40983687,11.09051204,12.75668076,13.9760105,13.34879138,11.09590345,10.56192468,13.08263003,11.29508631
41042046,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,46,WASR (Incidence),6.124551643,5.629056576,7.633009383,6.198370089,5.556437019,6.873859234,6.553594088,6.993202868,6.044396726,6.464428933,6.713979929,6.748173952,6.106922175,6.694196485,6.597151221,6.562789832,5.872214582,6.424101576,6.583820552,7.79382886,7.032471459,5.639993204,5.374859881,6.498390354,5.559743661
41042048,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,48,WASR (Lower 95% CI) (Incidence),4.854626523,4.431866868,6.202383603,4.899591422,4.35769681,5.434921296,5.198547771,5.615051507,4.755115113,5.122728748,5.435262231,5.416603516,4.909565272,5.378388618,5.283783991,5.199951249,4.684773234,5.095890606,5.290382216,6.330891989,5.688788935,4.499455754,4.241240986,5.195828488,4.414452685
41042049,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,49,WASR (Upper 95% CI) (Incidence),7.539797494,6.967217145,9.20987431,7.647535254,6.898625719,8.479233013,8.06320927,8.520324425,7.485994179,7.959831163,8.125759178,8.223885991,7.432970239,8.151824167,8.054105975,8.081845141,7.191765495,7.903812562,8.016586557,9.406554432,8.516475662,6.90742874,6.640712978,7.944449649,6.835132972
41042050,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,50,Standardised Incidence Ratio,91.62254698,94.80152594,107.0148738,95.72717306,91.11373612,90.42435563,88.94145147,92.13922489,83.81406519,92.63176582,106.7155148,105.6429373,94.51418168,101.1518105,92.85511682,95.15020637,96.39868543,88.20427488,93.73974246,113.341202,98.8338801,93.54643698,86.80533059,99.06562913,88.79739134
41042051,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,51,SIR (Lower 95% CI),73.48396188,75.61740985,87.7863752,76.77599202,72.46545827,73.24401837,71.9589455,75.04891194,67.22133115,75.11812192,87.78872789,86.3179351,77.22493536,82.47721304,75.94628611,77.41800558,78.34809473,71.7665185,77.18501396,94.48745337,81.94310873,76.35563381,70.31259647,82.20203223,72.47930883
41042052,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,52,SIR (Upper 95% CI),112.8815404,117.3707399,129.2033281,117.9385546,113.0961707,110.4236149,108.7263122,111.9575107,103.2612725,113.0028987,128.5130071,128.0041005,114.5197504,122.7913965,112.4067803,115.7281453,117.3619406,107.2800315,112.7932685,134.8545268,118.1810942,113.4522609,106.0041659,118.3707856,107.6926619
42042000,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,0,Number of registrations: Under 5,5,1,3,1,5,1,2,1,2,2,5,3,0,0,4,2,4,4,6,4,1,6,5,2,1
42042001,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,1,Number of registrations: 5..,5,0,1,1,2,0,0,3,0,1,2,1,3,3,2,2,2,2,4,0,3,1,2,2,1
42042002,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,2,Number of registrations: 10-14,1,2,1,0,2,4,2,4,2,0,4,0,3,1,5,2,4,1,3,0,2,0,4,2,0
42042003,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,3,Number of registrations: 15-19,3,1,1,1,2,1,1,0,1,1,0,3,3,1,2,0,1,1,2,2,1,0,2,2,1
42042004,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,4,Number of registrations: 20-24,2,0,1,3,1,0,1,1,1,1,1,2,1,2,0,0,1,1,1,0,3,1,1,0,1
42042005,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,5,Number of registrations: 25-29,1,0,6,2,0,3,3,0,1,1,1,2,1,1,2,1,0,1,2,3,2,1,2,3,3
42042006,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,6,Number of registrations: 30-34,2,3,3,2,1,4,2,3,2,1,1,4,3,5,3,0,1,2,3,4,4,0,4,5,5
42042007,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,7,Number of registrations: 35-39,3,2,5,6,0,1,6,4,2,5,2,1,4,5,2,3,4,2,3,2,2,2,2,3,2
42042008,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,8,Number of registrations: 40-44,4,1,7,1,3,0,1,3,4,2,3,4,3,5,2,3,3,3,4,3,4,7,5,1,2
42042009,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,9,Number of registrations: 45-49,7,6,2,4,5,4,3,7,1,3,6,2,5,5,8,7,4,2,6,8,3,3,4,1,5
42042010,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,10,Number of registrations: 50-54,11,2,5,8,4,3,4,5,3,6,3,6,10,6,7,8,3,6,2,8,6,3,11,9,12
42042011,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,11,Number of registrations: 55-59,9,11,8,3,5,5,8,8,3,3,4,15,4,5,10,3,5,9,4,11,6,6,6,10,13
42042012,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,12,Number of registrations: 60-64,11,8,9,10,6,8,12,8,9,2,10,3,9,9,11,11,4,11,6,9,10,8,10,7,9
42042013,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,13,Number of registrations: 65-69,7,3,9,16,7,12,8,9,9,9,3,8,10,11,8,13,9,8,6,8,11,10,14,13,13
42042014,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,14,Number of registrations: 70-74,8,12,16,7,19,8,5,12,11,7,7,16,8,10,9,13,13,7,13,8,7,12,7,7,13
42042015,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,15,Number of registrations: 75-79,5,4,6,6,10,9,8,8,11,9,9,6,1,4,11,13,13,5,4,9,7,13,6,10,4
42042016,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,16,Number of registrations: 80x4,6,3,0,6,8,5,4,4,10,6,9,2,5,2,2,7,4,4,6,1,2,3,7,8,8
42042017,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,17,Number of registrations: 85x9,0,0,3,4,2,4,1,1,3,4,1,2,0,2,8,2,3,3,2,6,4,10,1,0,4
42042018,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,18,Number of registrations: 90+,0,2,1,0,1,1,1,2,1,0,1,1,1,3,1,0,1,4,1,4,1,0,0,3,1
42042019,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,19,Number of registrations: All Ages,90,61,87,81,83,73,72,83,76,63,72,81,74,80,97,90,79,76,78,90,79,86,93,88,98
42042020,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,20,Incidence rate: Under 5,6.504995837,1.321038865,4.087861776,1.398503601,7.15000715,1.462587024,3.009057262,1.539408867,3.145940164,3.190963192,8.029290853,4.78904267,0,0,6.110601894,3.01213892,5.970862193,5.953798523,8.885334755,5.963207013,1.505185364,9.056740479,7.662013271,3.118665211,1.588511882
42042021,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,21,Incidence rate: 5..,6.41066735,0,1.307343348,1.307172455,2.639567111,0,0,4.190353806,0,1.452812645,2.948156665,1.500420118,4.554701971,4.653110604,3.150400101,3.18750498,3.192695114,3.201741748,6.31652086,0,4.561696951,1.505230677,2.941046719,2.914135012,1.459790082
42042022,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,22,Incidence rate: 10-14,1.298043848,2.599732228,1.30759977,0,2.601626016,5.208333333,2.639950369,5.29906604,2.634178466,0,5.325664377,0,4.149951584,1.406430199,7.151132024,2.89876078,5.87087021,1.486458364,4.601932812,0,3.174149725,0,6.339546089,3.118519327,0
42042023,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,23,Incidence rate: 15-19,4.084355557,1.363475226,1.351881143,1.323451562,2.621369403,1.306403992,1.294364338,0,1.291889518,1.285330523,0,3.891959212,3.87356678,1.277987936,2.569901316,0,1.290888906,1.31821777,2.72888525,2.804380442,1.418399478,0,2.900274076,2.986857826,1.520750643
42042024,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,24,Incidence rate: 20-24,2.233713437,0,1.224484798,3.886866279,1.336290991,0,1.339190058,1.311750662,1.280049154,1.260461833,1.248876012,2.460145641,1.229392311,2.44462915,0,0,1.203065411,1.172511637,1.14949135,0,3.522656553,1.17720461,1.185269471,0,1.24094113
42042025,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,25,Incidence rate: 25-29,0.987712852,0,6.187416857,2.128361481,0,3.506557262,3.688630412,0,1.355674855,1.391769078,1.388079176,2.731121125,1.330300249,1.273544657,2.478345457,1.226903541,0,1.218264217,2.437478672,3.627218649,2.382994948,1.176581325,2.288224795,3.336150527,3.325241911
42042026,4,West of Scotland,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,26,Incidence rate: 30-34,1.986610247,2.948171151,2.946839024,1.965544013,0.987449517,4.020302528,2.05774019,3.141394151,2.145646483,1.116831772,1.168565586,4.867956675,3.819904248,6.652474721,4.062123407,0,1.322139221,2.577651759,3.756244757,4.925623091,4.904605424,0,4.837929366,5.989171578,5.879309534
